file,avg_negative,avg_neutral,avg_positive,std_dev,total,topical_count,entity_count
./test-brexit/gpt_results/20160622/www.prnewswire.com.-news-releases-profnet-experts-available-on-refugee-crisis-brexit-wildfires-more-300288657-html-Part1.json,0.4,0.6,0.0,1.247219128924647,5,3,2
./test-brexit/gpt_results/20160622/www.prnewswire.com.-news-releases-profnet-experts-available-on-refugee-crisis-brexit-wildfires-more-300288657-html-Part2.json,0.3333333333333333,0.0,0.6666666666666666,1.632993161855452,6,4,2
./test-brexit/gpt_results/20160622/www.prnewswire.com.-news-releases-profnet-experts-available-on-refugee-crisis-brexit-wildfires-more-300288657-html-Part3.json,0.0,0.3333333333333333,0.6666666666666666,0.816496580927726,3,2,1
./test-brexit/gpt_results/20160622/www.slate.com.-articles-news-and-politics-interrogation-2016-06-olivier-roy-on-isis-brexit-orlando-and-the-islamiz-Part1.json,0.375,0.25,0.375,0.4714045207910317,8,4,4
./test-brexit/gpt_results/20160622/www.slate.com.-articles-news-and-politics-interrogation-2016-06-olivier-roy-on-isis-brexit-orlando-and-the-islamiz-Part2.json,0.8,0.1,0.1,6.599663291074443,20,13,7
./test-brexit/gpt_results/20160622/www.slate.com.-articles-news-and-politics-interrogation-2016-06-olivier-roy-on-isis-brexit-orlando-and-the-islamiz-Part3.json,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.816496580927726,9,4,5
./test-brexit/gpt_results/20160622/www.straitstimes.com.-world-europe-a-purr-fect-union-cats-wage-war-over-brexit-over-social-media.json,0.5,0.25,0.25,0.4714045207910317,4,3,1
./test-brexit/gpt_results/20160622/www.trustedreviews.com.-news-eu-referendum-brexit-pros-cons-uk-tech-vote-Part1.json,0.6,0.0,0.4,1.247219128924647,5,2,3
./test-brexit/gpt_results/20160622/www.trustedreviews.com.-news-eu-referendum-brexit-pros-cons-uk-tech-vote-Part2.json,0.75,0.0,0.25,2.494438257849294,8,4,4
./test-brexit/gpt_results/20160622/www.trustedreviews.com.-news-eu-referendum-brexit-pros-cons-uk-tech-vote-Part3.json,0.7777777777777778,0.0,0.2222222222222222,2.943920288775949,9,4,5
./test-brexit/gpt_results/20160622/www.trustedreviews.com.-news-eu-referendum-brexit-pros-cons-uk-tech-vote-Part4.json,0.4444444444444444,0.0,0.5555555555555556,2.160246899469287,9,4,5
./test-brexit/gpt_results/20160622/www.wbur.org.-hereandnow-2016-06-22-americans-care-brexit-Part1.json,0.5,0.5,0.0,1.8856180831641267,8,7,1
./test-brexit/gpt_results/20160622/www.wbur.org.-hereandnow-2016-06-22-americans-care-brexit-Part2.json,0.4,0.6,0.0,1.247219128924647,5,4,1
./test-brexit/gpt_results/20160622/www.wbur.org.-onpoint-2016-06-22-brexit-vote-leave-remain-european-union.json,0.16666666666666666,0.5,0.3333333333333333,0.816496580927726,6,3,3
./test-brexit/gpt_results/20160622/www.wfdd.org.-story-britains-brexit-vote-has-echoes-us-presidential-race-Part1.json,0.35714285714285715,0.5714285714285714,0.07142857142857142,2.8674417556808756,14,11,3
./test-brexit/gpt_results/20160622/www.wfdd.org.-story-britains-brexit-vote-has-echoes-us-presidential-race-Part2.json,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,2,1
./test-brexit/gpt_results/20160622/www.yahoo.com.-news-brexit-show-comes-wembley-final-145227985-html-Part1.json,0.9333333333333333,0.0,0.06666666666666667,6.377042156569663,15,9,6
./test-brexit/gpt_results/20160622/www.yahoo.com.-news-brexit-show-comes-wembley-final-145227985-html-Part2.json,0.5,0.0,0.5,0.9428090415820634,4,2,2
./test-brexit/gpt_results/20160622/www.yahoo.com.-news-france-warns-brexit-irreversible-single-market-access-stake-125804293-finance-html.json,0.5,0.1,0.4,1.699673171197595,10,6,4
./test-brexit/gpt_results/20160622/www.yahoo.com.-news-united-kingdom-brexit-foreign-exchange-british-pound-art-buyers-sotheby-s-christie-s-high-end-.json,0.6,0.3,0.1,2.0548046676563256,10,4,6
./test-brexit/gpt_results/20160623/billsinsider.com.-2016-06-23-203690-brexit-vote-watched-closely-by-local-residents-with-united--Part1.json,0.0,0.6666666666666666,0.3333333333333333,1.632993161855452,6,4,2
./test-brexit/gpt_results/20160623/billsinsider.com.-2016-06-23-203690-brexit-vote-watched-closely-by-local-residents-with-united--Part2.json,0.0,0.42857142857142855,0.5714285714285714,1.699673171197595,7,6,1
./test-brexit/gpt_results/20160623/billsinsider.com.-2016-06-23-203690-brexit-vote-watched-closely-by-local-residents-with-united--Part3.json,0.0,0.7272727272727273,0.2727272727272727,3.299831645537222,11,8,3
./test-brexit/gpt_results/20160623/business.financialpost.com.-investing-market-moves-the-case-for-going-long-on-canadian-stocks-in-any-brexit-outcome-Part1.json,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3,2,1
./test-brexit/gpt_results/20160623/business.financialpost.com.-investing-market-moves-the-case-for-going-long-on-canadian-stocks-in-any-brexit-outcome-Part3.json,0.0,1.0,0.0,1.4142135623730951,3,3,0
./test-brexit/gpt_results/20160623/gulfnews.com.-business-sectors-markets-gold-investors-wrestle-with-brexit-vote-in-wild-options-dealings-1-1851420.json,0.0,0.7142857142857143,0.2857142857142857,2.0548046676563256,7,2,5
./test-brexit/gpt_results/20160623/kacu.org.-post-britains-brexit-vote-has-echoes-us-presidential-race-Part1.json,0.4444444444444444,0.4444444444444444,0.1111111111111111,2.8284271247461903,18,15,3
./test-brexit/gpt_results/20160623/kacu.org.-post-britains-brexit-vote-has-echoes-us-presidential-race-Part2.json,0.0,1.0,0.0,1.4142135623730951,3,2,1
./test-brexit/gpt_results/20160623/medium.com.-im-trying-to-fact-check-brexit-fact-checking-brexit-the-conclusion-c1f56ba4cb70-Part1.json,0.75,0.0,0.25,1.247219128924647,4,2,2
./test-brexit/gpt_results/20160623/observer.com.-2016-06-on-brexit-donald-trump-and-bernie-sanders--Part1.json,0.25,0.5,0.25,0.9428090415820634,8,5,3
./test-brexit/gpt_results/20160623/observer.com.-2016-06-on-brexit-donald-trump-and-bernie-sanders--Part2.json,0.5,0.1,0.4,1.699673171197595,10,6,4
./test-brexit/gpt_results/20160623/observer.com.-2016-06-on-brexit-donald-trump-and-bernie-sanders--Part3.json,0.5384615384615384,0.07692307692307693,0.38461538461538464,2.494438257849294,13,10,3
./test-brexit/gpt_results/20160623/thehill.com.-policy-finance-overnights-284729-overnight-finance-wall-street-awaits-brexit-result-clinton-touts-Part1.json,0.29411764705882354,0.17647058823529413,0.5294117647058824,2.494438257849294,17,12,5
./test-brexit/gpt_results/20160623/thehill.com.-policy-finance-overnights-284729-overnight-finance-wall-street-awaits-brexit-result-clinton-touts-Part2.json,0.5714285714285714,0.14285714285714285,0.2857142857142857,2.494438257849294,14,10,4
./test-brexit/gpt_results/20160623/thehill.com.-policy-finance-overnights-284729-overnight-finance-wall-street-awaits-brexit-result-clinton-touts-Part3.json,0.5555555555555556,0.0,0.4444444444444444,2.160246899469287,9,6,3
./test-brexit/gpt_results/20160623/thehill.com.-policy-finance-overnights-284729-overnight-finance-wall-street-awaits-brexit-result-clinton-touts-Part4.json,0.625,0.125,0.25,1.699673171197595,8,4,4
./test-brexit/gpt_results/20160623/www.benzinga.com.-news-16-06-8145490-has-the-market-already-decided-brexit-isnt-happening.json,0.3333333333333333,0.1111111111111111,0.5555555555555556,1.632993161855452,9,6,3
./test-brexit/gpt_results/20160623/www.carbonbrief.org.-daily-brief-climate-risks-brexit-court-strikes-obama-fracking-rules-public-lands.json,0.7777777777777778,0.0,0.2222222222222222,2.943920288775949,9,5,4
./test-brexit/gpt_results/20160623/www.cbc.ca.-news-trending-tony-blair-brexit-tweet-1-3649085.json,0.4,0.4,0.2,0.4714045207910317,5,2,3
./test-brexit/gpt_results/20160623/www.cbsnews.com.-news-in-trump-brexit-supporters-a-shared-anger-and-grievances--Part1.json,0.7272727272727273,0.0,0.2727272727272727,3.299831645537222,11,5,6
./test-brexit/gpt_results/20160623/www.cbsnews.com.-news-in-trump-brexit-supporters-a-shared-anger-and-grievances--Part2.json,0.7142857142857143,0.2857142857142857,0.0,4.109609335312651,14,7,7
./test-brexit/gpt_results/20160623/www.cjnews.com.-news-international-french-jews-dreading-brexit-vote-Part1.json,0.5625,0.1875,0.25,2.6246692913372702,16,7,9
./test-brexit/gpt_results/20160623/www.cjnews.com.-news-international-french-jews-dreading-brexit-vote-Part2.json,0.5,0.2,0.3,1.247219128924647,10,6,4
./test-brexit/gpt_results/20160623/www.cjnews.com.-news-international-french-jews-dreading-brexit-vote-Part3.json,0.625,0.125,0.25,1.699673171197595,8,6,2
./test-brexit/gpt_results/20160623/www.cnet.com.-news-brexit-vote-what-the-uk-potentially-leaving-the-eu-means-for-tech--Part2.json,0.2,0.4,0.4,0.9428090415820634,10,5,5
./test-brexit/gpt_results/20160623/www.foxbusiness.com.-politics-2016-06-23-what-big-brexit-question-tells-world-html.json,0.5,0.25,0.25,0.4714045207910317,4,3,1
./test-brexit/gpt_results/20160623/www.globalatlanta.com.-ireland-dont-want-brexit-preparing-.json,0.3333333333333333,0.0,0.6666666666666666,2.449489742783178,9,4,5
./test-brexit/gpt_results/20160623/www.ibtimes.com.-brexit-us-how-british-eu-exit-would-affect-americans-2384835-Part2.json,0.625,0.0,0.375,2.0548046676563256,8,3,5
./test-brexit/gpt_results/20160623/www.newyorker.com.-news-john-cassidy-what-do-the-brexit-movement-and-donald-trump-have-in-common-Part1.json,0.5,0.3333333333333333,0.16666666666666666,0.816496580927726,6,4,2
./test-brexit/gpt_results/20160623/www.newyorker.com.-news-john-cassidy-what-do-the-brexit-movement-and-donald-trump-have-in-common-Part3.json,0.6666666666666666,0.3333333333333333,0.0,0.816496580927726,3,2,1
./test-brexit/gpt_results/20160623/www.outsidethebeltway.com.-with-the-future-in-the-balance-british-voters-head-to-the-polls-in-brexit-vote--Part1.json,0.6666666666666666,0.0,0.3333333333333333,2.449489742783178,9,5,4
./test-brexit/gpt_results/20160623/www.outsidethebeltway.com.-with-the-future-in-the-balance-british-voters-head-to-the-polls-in-brexit-vote--Part2.json,0.6428571428571429,0.14285714285714285,0.21428571428571427,3.0912061651652345,14,4,10
./test-brexit/gpt_results/20160623/www.outsidethebeltway.com.-with-the-future-in-the-balance-british-voters-head-to-the-polls-in-brexit-vote--Part3.json,0.625,0.125,0.25,1.699673171197595,8,5,3
./test-brexit/gpt_results/20160623/www.smh.com.au.-federal-politics-federal-election-2016-opinion-malala-pays-tribute-to-small-giant-jo-cox-at-london--Part1.json,0.5,0.0,0.5,2.8284271247461903,12,8,4
./test-brexit/gpt_results/20160623/www.smh.com.au.-federal-politics-federal-election-2016-opinion-malala-pays-tribute-to-small-giant-jo-cox-at-london--Part2.json,0.7142857142857143,0.14285714285714285,0.14285714285714285,1.8856180831641267,7,2,5
./test-brexit/gpt_results/20160623/www.straitstimes.com.-opinion-brexit-poll-a-sobering-lesson-for-asia-Part1.json,0.625,0.375,0.0,2.0548046676563256,8,6,2
./test-brexit/gpt_results/20160623/www.straitstimes.com.-opinion-brexit-poll-a-sobering-lesson-for-asia-Part2.json,0.5,0.14285714285714285,0.35714285714285715,2.0548046676563256,14,3,11
./test-brexit/gpt_results/20160623/www.washingtoninstitute.org.-policy-analysis-view-implications-for-the-u-s-of-the-brexit-vote-Part1.json,0.45454545454545453,0.0,0.5454545454545454,2.6246692913372702,11,6,5
./test-brexit/gpt_results/20160623/www.washingtoninstitute.org.-policy-analysis-view-implications-for-the-u-s-of-the-brexit-vote-Part2.json,0.5238095238095238,0.09523809523809523,0.38095238095238093,3.7416573867739413,21,15,6
./test-brexit/gpt_results/20160623/www.yahoo.com.-news-brexit-scary-reason-might-jobless-154811380-html-Part1.json,0.6666666666666666,0.25,0.08333333333333333,2.943920288775949,12,5,7
./test-brexit/gpt_results/20160623/www.yahoo.com.-news-brexit-scary-reason-might-jobless-154811380-html-Part2.json,0.4,0.6,0.0,1.247219128924647,5,3,2
./test-brexit/gpt_results/20160623/www.yahoo.com.-news-investors-pull-6-billion-u-stock-funds-brexit-215206478-sector-html.json,0.25,0.25,0.5,0.4714045207910317,4,2,2
./test-brexit/gpt_results/20160623/yaleglobal.yale.edu.-content-brexit-and-burst-britain-e2-80-99s-existential-crisis.json,0.0,0.0,1.0,0.9428090415820634,2,1,1
./test-brexit/gpt_results/20160624/europe.newsweek.com.-texas-nationalist-movement-texit-brexit-texas-secession-474367.json,0.3,0.0,0.7,2.8674417556808756,10,7,3
./test-brexit/gpt_results/20160624/gantdaily.com.-2016-06-24-obama-tries-to-put-best-face-on-brexit-vote--Part1.json,0.25,0.3125,0.4375,1.247219128924647,16,8,8
./test-brexit/gpt_results/20160624/gantdaily.com.-2016-06-24-obama-tries-to-put-best-face-on-brexit-vote--Part2.json,0.4,0.2,0.4,0.9428090415820634,10,6,4
./test-brexit/gpt_results/20160624/gantdaily.com.-2016-06-24-obama-tries-to-put-best-face-on-brexit-vote--Part3.json,0.0,0.3333333333333333,0.6666666666666666,0.816496580927726,3,2,1
./test-brexit/gpt_results/20160624/gulfnews.com.-news-europe-uk-brexit-brexit-expatriates-in-uae-caught-off-guard-1-1851788-Part1.json,0.5,0.25,0.25,0.9428090415820634,8,3,5
./test-brexit/gpt_results/20160624/wonkette.com.-603374-success-of-brexit-vote-inspires-slack-jawed-yokels-to-demand-texit-get-it-texit-Part1.json,0.4,0.4,0.2,0.4714045207910317,5,3,2
./test-brexit/gpt_results/20160624/wonkette.com.-603374-success-of-brexit-vote-inspires-slack-jawed-yokels-to-demand-texit-get-it-texit-Part2.json,1.0,0.0,0.0,1.4142135623730951,3,2,1
./test-brexit/gpt_results/20160624/www.atlanticcouncil.org.-blogs-new-atlanticist-brexit-an-earthquake-in-london-Part1.json,0.5833333333333334,0.3333333333333333,0.08333333333333333,2.449489742783178,12,8,4
./test-brexit/gpt_results/20160624/www.atlanticcouncil.org.-blogs-new-atlanticist-brexit-an-earthquake-in-london-Part2.json,0.375,0.625,0.0,2.0548046676563256,8,3,5
./test-brexit/gpt_results/20160624/www.brecorder.com.-world-north-america-306023-brexit-blow-to-obama-and-us-special-relationship-html-Part1.json,0.6153846153846154,0.07692307692307693,0.3076923076923077,2.8674417556808756,13,4,9
./test-brexit/gpt_results/20160624/www.brecorder.com.-world-north-america-306023-brexit-blow-to-obama-and-us-special-relationship-html-Part2.json,1.0,0.0,0.0,2.357022603955158,5,3,2
./test-brexit/gpt_results/20160624/www.breitbart.com.-2016-presidential-race-2016-06-24-brexit-comes-to-america-ryan-challenger-mounts-immigration-billbo-Part1.json,0.5,0.0,0.5,1.8856180831641267,8,5,3
./test-brexit/gpt_results/20160624/www.breitbart.com.-2016-presidential-race-2016-06-24-brexit-comes-to-america-ryan-challenger-mounts-immigration-billbo-Part2.json,1.0,0.0,0.0,3.7712361663282534,8,3,5
./test-brexit/gpt_results/20160624/www.breitbart.com.-2016-presidential-race-2016-06-24-brexit-comes-to-america-ryan-challenger-mounts-immigration-billbo-Part3.json,0.0,0.0,1.0,0.4714045207910317,1,1,0
./test-brexit/gpt_results/20160624/www.breitbart.com.-big-government-2016-06-24-gohmert-brexit-anti-insanity-vote-.json,0.6666666666666666,0.1111111111111111,0.2222222222222222,2.160246899469287,9,4,5
./test-brexit/gpt_results/20160624/www.cctv-america.com.-2016-06-23-brexit-puts-future-of-britons-in-brussels-in-jeopardy.json,0.7142857142857143,0.14285714285714285,0.14285714285714285,1.8856180831641267,7,3,4
./test-brexit/gpt_results/20160624/www.ecfr.eu.-article-commentary-brexit-and-europes-new-insurgent-parties-7054-Part1.json,0.7692307692307693,0.0,0.23076923076923078,4.189935029992178,13,9,4
./test-brexit/gpt_results/20160624/www.ecfr.eu.-article-commentary-brexit-and-europes-new-insurgent-parties-7054-Part2.json,0.3125,0.25,0.4375,1.247219128924647,16,2,14
./test-brexit/gpt_results/20160624/www.ecfr.eu.-article-commentary-brexit-and-europes-new-insurgent-parties-7054-Part4.json,0.2777777777777778,0.16666666666666666,0.5555555555555556,2.943920288775949,18,6,12
./test-brexit/gpt_results/20160624/www.ecfr.eu.-article-commentary-brexit-and-europes-new-insurgent-parties-7054-Part5.json,0.5,0.0,0.5,0.9428090415820634,4,2,2
./test-brexit/gpt_results/20160624/www.forbes.com.-sites-briansolomon-2016-06-24-obama-brexit-shows-challenges-posed-by-globalization-.json,0.16666666666666666,0.6666666666666666,0.16666666666666666,1.4142135623730951,6,3,3
./test-brexit/gpt_results/20160624/www.foxnews.com.-tech-2016-06-24-brexit-google-searches-explode-after-historic-vote-html.json,0.75,0.25,0.0,2.494438257849294,8,5,3
./test-brexit/gpt_results/20160624/www.latimes.com.-business-la-fi-brexit-travel-20160624-snap-story-html.json,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.9428090415820634,7,4,3
./test-brexit/gpt_results/20160624/www.miragenews.com.-us-politicians-respond-to-brexit-with-domestic-interests-in-mind--Part1.json,0.4,0.3333333333333333,0.26666666666666666,0.816496580927726,15,9,6
./test-brexit/gpt_results/20160624/www.miragenews.com.-us-politicians-respond-to-brexit-with-domestic-interests-in-mind--Part2.json,0.4,0.0,0.6,1.247219128924647,5,2,3
./test-brexit/gpt_results/20160624/www.nbcnews.com.-storyline-brexit-referendum-u-k-voters-back-brexit-will-leave-european-union-forecasts-n596826-Part1.json,0.8333333333333334,0.0,0.16666666666666666,4.320493798938574,12,8,4
./test-brexit/gpt_results/20160624/www.nbcnews.com.-storyline-brexit-referendum-u-k-voters-back-brexit-will-leave-european-union-forecasts-n596826-Part2.json,0.42857142857142855,0.21428571428571427,0.35714285714285715,1.247219128924647,14,5,9
./test-brexit/gpt_results/20160624/www.nbcnews.com.-storyline-brexit-referendum-u-k-voters-back-brexit-will-leave-european-union-forecasts-n596826-Part3.json,1.0,0.0,0.0,0.4714045207910317,1,1,0
./test-brexit/gpt_results/20160624/www.nbcnews.com.-storyline-brexit-referendum-u-k-voters-back-brexit-will-leave-european-union-n596826-Part1.json,0.8571428571428571,0.0,0.14285714285714285,5.2493385826745405,14,7,7
./test-brexit/gpt_results/20160624/www.nbcnews.com.-storyline-brexit-referendum-u-k-voters-back-brexit-will-leave-european-union-n596826-Part2.json,0.7142857142857143,0.0,0.2857142857142857,4.109609335312651,14,6,8
./test-brexit/gpt_results/20160624/www.nbcnews.com.-storyline-brexit-referendum-u-k-voters-back-brexit-will-leave-european-union-n596826-Part3.json,1.0,0.0,0.0,0.4714045207910317,1,1,0
./test-brexit/gpt_results/20160624/www.nbcnews.com.-storyline-brexit-referendum-why-brexit-result-important-americans-n598216-Part1.json,0.8181818181818182,0.09090909090909091,0.09090909090909091,3.7712361663282534,11,6,5
./test-brexit/gpt_results/20160624/www.nbcnews.com.-storyline-brexit-referendum-why-brexit-result-important-americans-n598216-Part2.json,0.4444444444444444,0.1111111111111111,0.4444444444444444,1.4142135623730951,9,4,5
./test-brexit/gpt_results/20160624/www.newsbusters.org.-blogs-business-sam-dorman-2016-06-24-journalists-brexit-freak-out-britain-broken-beyond-repair-blam.json,0.8421052631578947,0.15789473684210525,0.0,6.944222218666553,19,16,3
./test-brexit/gpt_results/20160624/www.northcountrypublicradio.org.-news-npr-483359297-a-less-united-kingdom-brexit-vote-revives-talk-of-u-k-breakup-Part1.json,0.6363636363636364,0.0,0.36363636363636365,2.8674417556808756,11,7,4
./test-brexit/gpt_results/20160624/www.northcountrypublicradio.org.-news-npr-483359297-a-less-united-kingdom-brexit-vote-revives-talk-of-u-k-breakup-Part2.json,1.0,0.0,0.0,0.4714045207910317,1,0,1
./test-brexit/gpt_results/20160624/www.orlytaitzesq.com.-trump-issues-statement-on-brexit-they-took-their-country-back-we-will-take-america-back-.json,0.0,1.0,0.0,0.9428090415820634,2,1,1
./test-brexit/gpt_results/20160624/www.politico.eu.-article-obama-u-k-will-have-orderly-transition-from-eu-brexit-.json,0.0,0.2857142857142857,0.7142857142857143,2.0548046676563256,7,2,5
./test-brexit/gpt_results/20160624/www.standardmedia.co.ke.-article-2000206461-brexit-vote-will-not-harm-kenya-uk-ties-Part1.json,0.25,0.5,0.25,1.4142135623730951,12,7,5
./test-brexit/gpt_results/20160624/www.standardmedia.co.ke.-article-2000206461-brexit-vote-will-not-harm-kenya-uk-ties-Part2.json,1.0,0.0,0.0,2.357022603955158,5,3,2
./test-brexit/gpt_results/20160624/www.theage.com.au.-world-brexit-fallout-the-anger-that-connects-brexit-trump-le-pen-20160624-gprajs-html-Part1.json,0.8666666666666667,0.06666666666666667,0.06666666666666667,5.656854249492381,15,9,6
./test-brexit/gpt_results/20160624/www.theage.com.au.-world-brexit-fallout-the-anger-that-connects-brexit-trump-le-pen-20160624-gprajs-html-Part2.json,0.125,0.375,0.5,1.247219128924647,8,3,5
./test-brexit/gpt_results/20160624/www.theatlantic.com.-politics-archive-2016-06-brexit-right-488684--Part1.json,0.9090909090909091,0.09090909090909091,0.0,4.4969125210773475,11,6,5
./test-brexit/gpt_results/20160624/www.washingtonexaminer.com.-sessions-now-its-our-turn-to-brexit-article-2594848-Part2.json,0.5,0.0,0.5,1.4142135623730951,6,4,2
